5.323422365505280363e-01 1.967697388414359483e-01 3.493936231458953379e-01 2.778838502630912033e-01
1.259513543499819477e-01 5.025229795679053701e-01 8.419979016761596213e-01 7.113196007335192972e-01
8.087905912256388996e-01 3.419723697628944126e-01 4.326123787137575172e-01 9.269958903034876407e-02
5.256144809641218885e-01 1.277189555201136209e-02 6.833229439676928862e-01 1.695779293490795314e-01
4.611400379708017194e-01 7.293238018288036306e-01 4.688380618111424036e-01 4.589548621520192495e-01
5.991917524493201030e-01 8.435823243658459036e-01 5.275019597460069987e-01 7.410565987193585835e-01
3.434458983634244289e-01 8.208514495333536498e-01 5.592460545752199197e-01 6.399244110128275986e-01
3.027056319752045588e-01 6.693608677427654863e-01 8.291789488872833291e-02 8.734364736577514554e-01
8.777832156367796346e-01 1.428402288669873843e-01 1.365897410088253716e-01 4.458009400529504562e-01
7.107472556572997924e-01 1.789463443889134087e-01 4.527075853191761534e-01 5.743545501062639058e-01
6.298553929625542169e-01 8.006989347742613505e-01 7.874510043364468803e-01 5.046236271662264405e-01
9.879981041256169494e-01 1.203661775443143761e-01 7.678201782446824053e-01 1.932547073855830078e-01
5.755160774529387568e-01 5.515535409914711362e-01 6.908935396999985601e-01 7.793481845175560530e-01
8.532282510991708868e-01 4.685958812081204156e-02 6.671131134633281334e-01 9.697837536729946306e-01
6.702433803862536399e-01 4.620412285945054154e-01 5.614910957859172921e-03 4.738245988698603917e-01
8.390718440495902319e-01 9.302984745983702286e-01 7.945579049996881471e-01 7.382957834451145951e-01
7.855096214274635003e-01 3.281734592273872764e-01 6.171510439369259915e-01 2.468665021554798944e-01
4.400918414108482835e-01 7.586727295415328642e-01 1.656989029568720906e-01 5.984027019559892135e-01
9.904024358015427465e-01 6.481752147389249208e-01 3.367828912314148604e-01 3.499817312125926838e-01
3.275619573863438605e-01 6.717323517588488224e-01 2.354370201555432418e-01 1.307986064399027371e-01
5.066149292798431958e-01 2.285101558710697922e-01 1.736506203763094891e-01 6.958156741906076914e-02
4.832754517459099119e-01 6.253664165913773720e-01 4.390116562501179126e-02 2.594025738458494712e-01
3.892988144444460286e-01 7.134502914397888862e-01 9.038370260730613781e-01 2.303704342211322087e-01
5.461475410155786081e-01 5.058907032637978418e-02 2.278540842396214461e-01 9.840096122562094205e-01
5.653071081478253102e-02 5.494555415255517605e-01 3.982064130221485976e-01 8.183065223464914828e-01
1.446173630261363419e-01 4.775114389042310337e-01 6.519643979321370075e-01 5.885104899549468138e-01
2.637092418825650597e-01 9.087311193013591915e-01 1.403504408074677905e-02 3.187212836577608677e-01
2.481714717307240414e-01 7.758610867686227541e-02 9.184592802249333943e-01 4.198478983954808674e-01
8.888955003086657092e-01 8.243831608140317346e-02 7.735622460692208602e-01 9.783282717202870238e-01
2.528125067409330295e-01 4.302711584219712782e-01 4.126704475968951402e-01 7.658484245634478160e-01
8.655757681161637684e-01 9.602941943701454042e-01 8.873294088704019034e-01 3.268842358162121209e-01
2.166614283780569084e-01 4.812692854565150946e-01 5.485042098765335883e-01 5.393000180522552478e-01
1.163033340196634596e-01 5.752009749912142533e-01 6.024257334329197189e-01 8.604540894666281581e-01
7.005728318510202612e-01 5.992635781867944322e-01 8.082966571323781935e-01 7.020775212265802923e-01
1.971937877417660745e-01 8.882793538867084226e-01 7.556773404033647612e-01 6.403392353950994043e-01
4.196631056890623990e-01 8.672148569958461062e-01 7.176231539737735199e-01 2.677016823884343366e-01
8.925755133892264437e-02 9.443482000233366369e-01 4.991536074028757319e-01 3.868086818888303857e-01
9.780660072281815998e-01 3.520925650405836577e-02 2.469213474871408132e-01 3.686877246037747469e-01
3.657251056289113622e-01 6.548856566273705271e-01 3.218269281119301994e-01 3.324689973112601171e-01
7.420922749559361042e-01 5.146911103970753798e-01 8.780926196258298511e-01 2.892644104065402733e-01
2.062738233555516665e-01 8.358127380727752298e-01 2.134612467684507409e-01 4.639117419295810674e-01
1.715610981725763928e-01 9.194445330661882299e-01 3.858855545570810675e-01 7.874935069984654312e-01
2.842198051995987740e-01 9.551689945203829524e-01 3.628456367595820908e-01 9.391627176124688337e-01
1.057593024297178753e-02 4.090314323894637116e-01 8.260651866925697862e-01 1.561974494896100074e-01
1.063104157494884766e-01 7.346163451508158637e-01 8.360752722157310801e-01 9.454751563729171249e-01
2.947715417921527026e-01 6.918567602706698905e-01 9.340316923386754455e-01 1.295142847335458702e-01
1.633298014981639790e-01 4.510748177408152038e-01 6.455003607313584135e-01 9.567748719110957811e-01
1.500744774679845239e-01 8.578663128316661446e-01 5.817006416200820595e-01 1.102926781034637288e-01
9.742228080205860008e-02 2.313526796292544041e-01 2.092341863130812163e-01 6.731202266103288867e-01
